,rating,comment,itemId,userId,label,check_label
2527,3.0,Very happy with product. It's a miniature lap top.,2,607,3.0,True
3434,2.5,Bought for wife who is not into the techie word. She likes it - suggest buying a protective screen and padded case for it.,6,3582,3.0,False
3707,3.0,"I was contemplating to buy either the insignia 10.1 or the Fire Hd8, I'm so glad I chose the latter. It is so fast and sufficient for my needs. I also downloaded Google play on the tablet even making this a better purchase. For $59, you can't go wrong with this purchase.",6,3758,3.0,True
4320,3.0,I have already got 2 from Best Buy before this is my third one,5,3357,3.0,True
4305,3.0,This was a purchase for Christmas! Great tablet to surf the web or read books on! Would recommend for any age!,5,508,3.0,True
1502,3.0,I bought this along with the dot and it’s helpful to use as an intercom,16,374,3.0,True
620,2.5,"Very impressed; set up a little confusing, but overall a good experience. Still learning. However, Best Buy emails give away any gift secrets !! Had to reset my account to a work email address.",4,1411,3.0,False
3576,3.0,"My son wanted a tablet just for his books. We looked at e-readers and tablets, this was so much better and the price was perfect.",6,1980,3.0,True
4135,3.0,We got a great deal on Fire HD 8. My kids love playing on it.,6,2961,3.0,True
3359,3.0,New kindle is so much better than paperwhite. Kitty hair always used to get stuck around the borders of the paperwhite - not a problem with the voyage.,3,3337,3.0,True
1559,2.5,Great device and easy setup.The ease of use for the kids are also great.,14,1528,3.0,False
4385,3.0,"I use it daily to check emails, social media and recipes.",5,781,2.0,False
3145,2.5,"I bought this after I bought the Amazon Echo. This was actually an impulse buy. I saw it and bought it not reading any reviews on it, because I enjoyed the echo so much. It does everything the Echo does, but the sound quality is not great. When you're playing at middle volume, it's ok. The lows are there but doesn't sound good. I'm guessing I'm comparing it with the Bose mini soundlink. When you set the volume high, the bass is almost non-existent. The mids and highs are loud with the louder volume. Another difference is that with tap, you have to press the mic button to start saying commands where as with the echo, you can just say the wake up word and it will start listening to your commands. I do like the fact that it's portable. Because of that, I'm on edge of returning it and holding off until maybe another model comes out with better bass.",17,3644,2.0,False
393,2.5,I love the Alexa system of assistance. This version is great but the issue is that people can very easily drop in on video call and you won’t get to have to the option to pick up. You need to tweak the settings to make sure you keep it private. I installed a screen protector that covers the camera when not in use.,4,2066,3.0,False
1876,3.0,Great price and works great for book reading. Would recommend,20,1212,3.0,True
3573,3.0,Love the Tablet. Wonderful battery life. Great for Movies.,6,10,3.0,True
3613,3.0,Everything I expected with none of the drawbacks I have found in other tablets,6,1029,3.0,True
3947,2.5,Does the trick. This is a good tablet for the price.,6,1206,2.0,False
3775,3.0,"This is my third Kindle, I still have the other two; however, this has a camera and much larger screen. I would take this product any day over a tablet.",6,2080,2.0,False
3910,3.0,"Kids got the kindle fire for Christmas, pretty happy with it.",6,3713,3.0,True
2022,2.5,"The tablet is great and I like the warranty that it comes with, but I don't like the charging port. The wire that comes with the device is too short and will not fully snap into the device. Which will not let you charge the device unless you place it very carefully in the right position and then don't touch it. Had to buy an after market cable with an 8mm plug length to get it to charge. We bought 2 of the tablets and they both did the same thing. On one of the tablets we bought one of the magnetic plugs so that a younger children will not have problems with a loose plug.",14,2745,3.0,False
427,3.0,"As good as echo, with added visuals can be usefulAnd fun",4,2506,3.0,True
284,2.5,"Plug n play, easy to use. Speakers are good for music.",4,2925,3.0,False
2697,3.0,This met my expectations and more. My granddaughter loves it. It's user friendly and has unlimited options for her. Would recommend to everyone!,19,2779,3.0,True
1291,2.5,It great to have in the home it has become invaluable,16,450,3.0,False
115,3.0,bought for christmas present for son and family so we can communicate visually.,4,3210,2.0,False
441,3.0,"not a real fan of AI, but Alexa has become quite handy, entertaining, and informative. The Show itself, allows us to contact family that is in Florida and teleconference with them, in 1 simple step.Shows family photos stored in Amazon account.One word, simply AMAZING!!!Bought 1 for my parents, and they USE it!!!",4,792,3.0,True
3808,3.0,Easy to use! Just plug in and search for your favorite movies and TV shows.,6,1942,3.0,True
3058,3.0,Reasonably priced and worth every penny! I love it.,17,1007,3.0,True
72,2.0,"For me, the Kindle Black was not a good fit for me. There are times I read at night in bed when my husband is sleeping. This model doesn't have a back light so I'm unable to read at night without turning on a light and waking up my husband.So I returned and went for a Kindle Fire.",10,1107,1.0,False
513,3.0,"Not only does it round out my collection of Alexa devices, I have two echos and one dot, it also works well with the Ring 2 Video Door Bell,I can see who is at my front door without opening it.",4,2621,3.0,True
4507,3.0,"these tablets work wonders for my needs, i didnt need a tablet to work, only for web browsing and play some games. nothing fancy, this tablet fits perfectly for that. and the price...pff perfect. ! you wont find this quality cheaper.",5,2404,3.0,True
867,2.5,We have Alexa and now a video version of recipes and more. Love it!,4,3149,3.0,False
4885,2.5,Bought this tablet after a cheaper model quit working. I found all my cloud items already available being Prime Member.,1,1654,3.0,False
1855,3.0,For two girls that love to play games and take with them,14,2113,3.0,True
184,2.5,"I think it is worth the sale price of $150.00 but it has limitations. For example it shows my calendar but you can only see the first item, then if you ask for more, you see the next 3 or so. I The screen is updating with trivia...some interesting some not so much. I bet the next generation is a lot better",4,258,3.0,False
2627,2.5,This tablet is great for small kids because it is well protected and is preloaded with many games.Adults can also use it when required.You have to be careful what mode your in as your child may start trying to buy stuff on you!,14,2524,3.0,False
1393,2.5,This purchase is replacing an echo for that is being moved to a bedroom. The sound is far superior to the dot (which has decent sound). The echos just keep getting better and more useful.,16,1004,3.0,False
1440,3.0,This doesn't require separate speakers and has great sound,16,3024,3.0,True
3724,3.0,Bought for our son so he wouldn't have to carry books back from his deployment,6,2143,2.0,False
2803,3.0,Thanks. We really like this tablet . It's easy to use,2,1622,3.0,True
725,3.0,I love this product! The possibilities are endless!,4,3034,3.0,True
208,3.0,I enjoy getting recipes and news via Alexa. Great speakers.,4,899,3.0,True
1324,3.0,Surprisingly useful. Ben 2 Echo is much better than Gen 1. Definitely recommend.,16,881,3.0,True
3231,3.0,upgraded from a previous model and cannot be happier,7,3184,2.0,False
861,2.0,"Requires too many components. Cameras, etc. stick with basics (in my opinion).",4,60,2.0,True
4294,2.5,Was good price.Wish it had Google Play download on to it.,5,1240,3.0,False
2861,2.5,I thought it would be good for my 2year old he does awesome on a iPad but could not get the hang of the kindle fire,19,1991,1.0,False
457,3.0,Great and easy to set up. We have this in the hallway and the whole family uses it. Alexa is learning what our family likes each day. My 8 yr old daughter uses it all the time as well.,4,3629,3.0,True
4762,2.5,"Bought 2 of these for my 6 and 8 yr old and it said it came with 32gb storage but actual storage was a little less, cant remember exactly how much probably around 20gb with the other necessary programs that come already pre-installed. They mainly use it for games and have downloaded many games on them. There is room for external storage and it also has a front and rear camera. love the product. comes in different color as well. I got the blue!",9,3804,3.0,False
