,reviewId,rating,hum_testimony,testimony,itemId,userId
229,2827,5,neg,"(accidentally posted the wrong review for wrong tablet earlier)This tablet is a steal for the price. I have an old version but bought this one for my sister. You can read books, magazines, stream shows, play games, stream music, and use almost any big named app you can get on google play or apple store. It also gives you a month free of Amazon Prime which gives you so much more to do with this tablet. Honestly considering buying one myself a new one.",4,287
230,1927,3,pos,"I was completely under the impression that this tablet was child friendly but there are no built in restrictions so my son was able to purchase numerous apps and movies. My son usually uses my wife's ipad so I thought this tablet would be a good replacement but the interface is geared towards adults not a young child. If you buy this tablet, IMMEDIATELY change the settings to require a PIN to make purchases.I think the age recommendation should be 5+ not 3+.",16,2935
231,3604,5,pos,I like the size of the device as well as the expandable storage,5,1
232,2639,4,pos,Great for kids. Simple and inexpensive. 16G must better than 8G,4,2259
233,3605,5,pos,"I use most of Amazon services (Prime, Kindle, Music, Video, Alexa) and this is the best companion to access all services seamlessly. This tablet also has great features/expansion and performance.",5,2505
234,4884,5,pos,Easy to use. Very lightweight. Would recommend to anyone,15,1457
235,1929,5,neu,"Small enough to carry every where. When he is using it, you can hear a pin drop.",4,1555
236,1599,3,neg,Decent somewhat slow. Netflix freezes up at times.,4,665
237,3727,5,pos,Nice easy-to-use tablet. We just got it and so far so good,5,306
238,2849,4,neg,Good little tablet for media. Lack of built in Google apps is annoying but can be bypassed without rooting.,4,2662
239,4052,5,pos,I had the previous model which was fine for reading but a little slow for other things. The extra .5 RAM makes a difference. Very happy and if you're a Prime member there are lots of freebies!,5,1712
240,4018,5,pos,A Great value for the money you can save instead of a Ipad from Apple.,5,2020
241,2457,5,pos,I purchased 2 of these FIre HD tablets as gifts. They pack a lot of punch for the price. I helped set them up so I was able to get an idea of how they are going to work. The screen was very nice and clear. Speed of tablet was good. It is easy to use. If you are already in the Amazon family through prime it is a no-brainer.I don't believe you can get a better tablet at this price point.,10,2438
242,3957,5,pos,This is a great tablet without the steep cost of an iPad. I haven't used it too much so far but the picture and sound is pretty good and being able to stream movies/shows is quite nice.,5,3815
243,3576,5,pos,"I GOT THE FIRE HD SO MY KIDS COULD READ BOOKS , PLAY GAMES AND WATCH THEIR SHOWS . WITHOUT SPENDING AN ARM AND A LEG FOR THE TABLET. I THINK THIS IS A GOOD TABLE FOR KIDS / YOUNG TEENS WHO WANT TO HAVE A TABLET BUT NOT BREAK THE BANK.",5,2747
244,1993,5,pos,"Can be dropped, thrown and doesnt break. awesome tablet",16,3002
245,4216,4,pos,Better than nook also cheaper. If toy areally looking to use as a tablet not the best choice. Great for reading and basic searching.,5,1930
246,4215,5,pos,It may be cheap but this is a great tablet and works awesome.,5,2855
247,3502,5,pos,Was a gift and they love the tablet! Its a great price and works awesome!,5,1923
248,2871,4,pos,I purchased this tablet for my grandson who is 4 years old. He loves it!,16,1338
249,4007,4,neu,I bought this for my sister as a gift so she need not use her laptop for basic internet surfing and to watch movies while travelling. The device speed is decent although you cannot compare the performance to a laptop. If you want to avoid carrying a bulky laptop during travel and want a budget make do device for laptop then choose amazon fire tablet.,5,2960
250,2878,5,pos,A bargain for the price especially for the coverage of the warranty. A gift for my 4 year old granddaughter. Things can happen to it. She absolutely loves it and pretty easy to use!,16,263
251,2080,5,pos,My daughter loves her tablet. Amazon has plenty of games for her to play. It is also easy for her to use.,7,1359
252,2464,4,neg,Kids love it. Easy for them to use. Only issue is there is a ton of Ads that pop up.,16,3313
253,1981,5,pos,The kid really love this kindle fire. The protection for the kindle help protect the kindle,16,3790
254,3223,5,neu,"Excellent value priced 10"" tablet. To bad Amazon killed it. I purchased it as a gift for my wife and she loves the size and quality of the display.",8,1564
255,2618,5,pos,best money I ever spent for my grand child she just love it,16,314
256,2776,5,pos,"Had to get this tablet it was a great price and came with free amazon movies for a year, I just had to change the case.",7,3032
257,2609,5,pos,My son is a huge fan of it and I love that I can control what he watches and plays,16,2733
258,2708,4,pos,I bought this for my almost 3 year old niece and her dad told me she loves it! It has really cute educational games on it and is pretty much indestructible with the case on it. The only reason I didn't give it 5 stars is that the charger has broken already.,7,3409
259,1965,5,pos,"I bought this tablet to replace one I had bought a while ago for my daughter, all I heard upon opening is ""Mom, you are the best"", as she was excited to get a newer up to date Fire. She loves the fire tablet and so do we as a family. Amazon Fire is our go to. We can not switch to anything else!",4,779
260,1992,5,pos,I bought this one for a family member because I loved mine so much! She was very pleased.,4,2621
261,3928,5,pos,Was a present for my 14 year old grandson. He was very pleased.,5,3542
262,4201,5,pos,Bought this for my great granddaughter for a gift. She loves it and it is easy for her to use,5,2138
263,3944,5,pos,"Great over all Tablet! Good build quality, but cheap enough for the kids to use / loose. Really a plus for travel. Install VLC media player from the amazon app store, and then you have unlimited movie options for up to12 hours. Add some head phones and that 6 hour trip to Disneyland, well it's so much more tranquil for the adults.",5,251
264,2076,4,pos,great tablet for kids with amazon bonuses. don't have to worry about what content my kid is accessing.,16,1528
265,1810,1,neu,"The touch and loading the content is very bad, it doesn't respond quickly and it very slow",16,3440
266,4883,5,neu,"I have not set up tablet, geeks squad to do so Monday April 3 2017",13,1801
267,4919,5,pos,Very satisfied. Price was great. The curved screen is nice but I believe you get more TV with straight screen. I believe it is just a viewers choice. We have a sound system so I can't speak about the sound.,14,157
268,1988,5,pos,Perfect for my son! He has fine motor deficits and the games definitely help him work on using one finger at a time to play them! I also don't have to worry about him getting onto anything that isn't kid friendly since he doesn't know my passcode for the adult profile!!,16,1352
269,4724,5,pos,I have had this for several weeks. It works great. I am very satisfied with it so far.,22,2835
270,4140,5,pos,"This tablet is really good for the price, especially on the holidays. If you are a movie watcher or just using it for games it has great speed with a quad core. Highly recommend so e-book as well. Very happy with my purchase I bought 3 already.",5,2518
271,3759,5,pos,I bought this for my son. He been reading books and searching stuff on line and watching youtube on it. He said it didn't hurt his eyes like the iPad.,5,2074
